Time,C4,C12,RLU,OD,RLU_OD,Phase
4,0.5,4,476,0.155,3070.96774193548,initial
4,0.5,4,468,0.157,2980.89171974522,initial
4,0.5,4,514,0.158,3253.16455696203,initial
4,0.5,4,485,0.158,3069.62025316456,initial
4,0.5,4,461,0.157,2936.30573248408,initial
4,0.5,5,504,0.158,3189.87341772152,initial
4,0.5,5,518,0.163,3177.91411042945,initial
4,0.5,5,520,0.168,3095.23809523809,initial
4,0.5,5,487,0.16,3043.75,initial
4,0.5,5,504,0.159,3169.81132075472,initial
4,1,0,50,0.162,308.641975308642,initial
4,1,0,59,0.166,355.421686746988,initial
4,1,0,45,0.157,286.624203821656,initial
4,1,0,56,0.161,347.826086956522,initial
4,1,0,48,0.158,303.79746835443,initial
4,1,0.1,266,0.159,1672.95597484277,initial
4,1,0.1,273,0.158,1727.84810126582,initial
4,1,0.1,243,0.161,1509.31677018634,initial
4,1,0.1,279,0.157,1777.07006369427,initial
4,1,0.1,271,0.16,1693.75,initial
4,1,0.5,403,0.163,2472.39263803681,initial
4,1,0.5,364,0.158,2303.79746835443,initial
4,1,0.5,376,0.163,2306.74846625767,initial
4,1,0.5,416,0.161,2583.85093167702,initial
4,1,0.5,369,0.158,2335.44303797468,initial
4,1,1,403,0.164,2457.31707317073,initial
4,1,1,422,0.162,2604.93827160494,initial
4,1,1,416,0.163,2552.1472392638,initial
4,1,1,448,0.16,2800,initial
4,1,1,462,0.161,2869.5652173913,initial
4,1,2,528,0.162,3259.25925925926,initial
4,1,2,413,0.156,2647.4358974359,initial
4,1,2,451,0.173,2606.93641618497,initial
4,1,2,455,0.156,2916.66666666667,initial
4,1,2,460,0.155,2967.74193548387,initial
4,1,3,491,0.155,3167.74193548387,initial
4,1,3,453,0.156,2903.84615384615,initial
4,1,3,437,0.157,2783.43949044586,initial
4,1,3,504,0.156,3230.76923076923,initial
4,1,3,610,0.17,3588.23529411765,initial
4,1,4,645,0.128,5039.0625,initial
4,1,4,602,0.166,3626.50602409639,initial
4,1,4,555,0.165,3363.63636363636,initial
4,1,4,535,0.159,3364.77987421384,initial
4,1,4,546,0.157,3477.70700636943,initial
4,1,5,570,0.155,3677.41935483871,initial
4,1,5,553,0.16,3456.25,initial
4,1,5,573,0.163,3515.33742331288,initial
4,1,5,630,0.163,3865.03067484663,initial
4,1,5,646,0.166,3891.56626506024,initial
4,2,0,73,0.126,579.365079365079,initial
4,2,0,67,0.14,478.571428571428,initial
4,2,0,53,0.143,370.629370629371,initial
4,2,0,57,0.145,393.103448275862,initial
4,2,0,60,0.14,428.571428571429,initial
4,2,0.1,346,0.143,2419.58041958042,initial
4,2,0.1,364,0.146,2493.15068493151,initial
4,2,0.1,380,0.146,2602.7397260274,initial
4,2,0.1,391,0.146,2678.08219178082,initial
4,2,0.1,390,0.144,2708.33333333333,initial
4,2,0.5,559,0.153,3653.59477124183,initial
4,2,0.5,478,0.154,3103.8961038961,initial
4,2,0.5,466,0.155,3006.45161290323,initial
4,2,0.5,436,0.155,2812.90322580645,initial
4,2,0.5,455,0.149,3053.69127516779,initial
4,2,1,518,0.152,3407.89473684211,initial
4,2,1,514,0.153,3359.47712418301,initial
4,2,1,432,0.149,2899.3288590604,initial
4,2,1,494,0.151,3271.52317880795,initial
4,2,1,563,0.161,3496.89440993789,initial
4,2,2,603,0.145,4158.62068965517,initial
4,2,2,541,0.149,3630.87248322148,initial
4,2,2,592,0.151,3920.5298013245,initial
4,2,2,532,0.159,3345.91194968553,initial
4,2,2,555,0.159,3490.56603773585,initial
4,2,3,572,0.157,3643.31210191083,initial
4,2,3,538,0.157,3426.75159235669,initial
4,2,3,589,0.159,3704.40251572327,initial
4,2,3,572,0.156,3666.66666666667,initial
4,2,3,574,0.154,3727.27272727273,initial
4,2,4,751,0.152,4940.78947368421,initial
4,2,4,615,0.15,4100,initial
4,2,4,595,0.149,3993.28859060403,initial
4,2,4,560,0.155,3612.90322580645,initial
4,2,4,566,0.158,3582.27848101266,initial
4,2,5,645,0.162,3981.48148148148,initial
4,2,5,581,0.161,3608.69565217391,initial
4,2,5,627,0.164,3823.17073170732,initial
4,2,5,619,0.158,3917.72151898734,initial
4,2,5,705,0.154,4577.92207792208,initial
4,3,0,62,0.16,387.5,initial
4,3,0,73,0.156,467.948717948718,initial
4,3,0,55,0.154,357.142857142857,initial
4,3,0,71,0.15,473.333333333333,initial
4,3,0,56,0.154,363.636363636364,initial
4,3,0.1,322,0.161,2000,initial
4,3,0.1,367,0.16,2293.75,initial
4,3,0.1,339,0.162,2092.59259259259,initial
4,3,0.1,330,0.159,2075.47169811321,initial
4,3,0.1,323,0.157,2057.32484076433,initial
4,3,0.5,675,0.155,4354.83870967742,initial
4,3,0.5,543,0.157,3458.59872611465,initial
4,3,0.5,464,0.159,2918.23899371069,initial
4,3,0.5,414,0.151,2741.72185430464,initial
4,3,0.5,468,0.161,2906.83229813665,initial
4,3,1,482,0.156,3089.74358974359,initial
4,3,1,490,0.156,3141.02564102564,initial
4,3,1,504,0.155,3251.61290322581,initial
4,3,1,501,0.153,3274.50980392157,initial
4,3,1,521,0.155,3361.29032258065,initial
4,3,2,1057,0.138,7659.42028985507,initial
4,3,2,817,0.16,5106.25,initial
4,3,2,733,0.154,4759.74025974026,initial
4,3,2,678,0.147,4612.24489795918,initial
4,3,2,622,0.145,4289.65517241379,initial
4,3,3,553,0.148,3736.48648648649,initial
4,3,3,579,0.15,3860,initial
4,3,3,556,0.151,3682.11920529801,initial
4,3,3,601,0.152,3953.94736842105,initial
4,3,3,657,0.171,3842.10526315789,initial
4,3,4,1309,0.138,9485.50724637681,initial
4,3,4,1172,0.139,8431.65467625899,initial
4,3,4,1010,0.136,7426.47058823529,initial
4,3,4,852,0.134,6358.20895522388,initial
4,3,4,799,0.135,5918.51851851852,initial
4,3,5,794,0.138,5753.6231884058,initial
4,3,5,769,0.146,5267.12328767123,initial
4,3,5,753,0.15,5020,initial
4,3,5,782,0.153,5111.11111111111,initial
4,3,5,855,0.142,6021.12676056338,initial
4,4,0,105,0.147,714.285714285714,initial
4,4,0,78,0.151,516.556291390728,initial
4,4,0,64,0.146,438.356164383562,initial
4,4,0,61,0.143,426.573426573427,initial
4,4,0,60,0.139,431.654676258993,initial
4,4,0.1,384,0.139,2762.58992805755,initial
4,4,0.1,393,0.144,2729.16666666667,initial
4,4,0.1,439,0.15,2926.66666666667,initial
4,4,0.1,497,0.153,3248.3660130719,initial
4,4,0.1,538,0.14,3842.85714285714,initial
4,4,0.5,572,0.156,3666.66666666667,initial
4,4,0.5,440,0.151,2913.90728476821,initial
4,4,0.5,480,0.157,3057.32484076433,initial
4,4,0.5,446,0.161,2770.18633540373,initial
4,4,0.5,472,0.158,2987.3417721519,initial
4,4,1,506,0.159,3182.38993710692,initial
4,4,1,505,0.156,3237.17948717949,initial
4,4,1,535,0.154,3474.02597402597,initial
4,4,1,555,0.157,3535.03184713376,initial
4,4,1,647,0.159,4069.18238993711,initial
4,4,2,691,0.143,4832.16783216783,initial
4,4,2,609,0.157,3878.98089171975,initial
4,4,2,593,0.159,3729.55974842767,initial
4,4,2,572,0.163,3509.20245398773,initial
4,4,2,593,0.164,3615.85365853659,initial
4,4,3,537,0.158,3398.73417721519,initial
4,4,3,536,0.159,3371.06918238994,initial
4,4,3,571,0.158,3613.92405063291,initial
4,4,3,594,0.156,3807.69230769231,initial
4,4,3,739,0.157,4707.00636942675,initial
4,4,4,734,0.144,5097.22222222222,initial
4,4,4,620,0.161,3850.93167701863,initial
4,4,4,675,0.162,4166.66666666667,initial
4,4,4,658,0.166,3963.85542168675,initial
4,4,4,629,0.164,3835.36585365854,initial
4,4,5,624,0.161,3875.77639751553,initial
4,4,5,592,0.161,3677.01863354037,initial
4,4,5,613,0.157,3904.45859872611,initial
4,4,5,689,0.155,4445.16129032258,initial
4,4,5,845,0.155,5451.61290322581,initial
4,5,0,73,0.153,477.124183006536,initial
4,5,0,79,0.164,481.707317073171,initial
4,5,0,66,0.16,412.5,initial
4,5,0,72,0.16,450,initial
4,5,0,61,0.161,378.88198757764,initial
4,5,0.1,382,0.158,2417.72151898734,initial
4,5,0.1,340,0.155,2193.54838709677,initial
4,5,0.1,345,0.155,2225.8064516129,initial
4,5,0.1,361,0.152,2375,initial
4,5,0.1,517,0.156,3314.10256410256,initial
4,5,0.5,517,0.147,3517.00680272109,initial
4,5,0.5,541,0.161,3360.24844720497,initial
4,5,0.5,482,0.163,2957.05521472393,initial
4,5,0.5,532,0.161,3304.34782608696,initial
4,5,0.5,514,0.158,3253.16455696203,initial
4,5,1,519,0.159,3264.15094339623,initial
4,5,1,541,0.16,3381.25,initial
4,5,1,626,0.163,3840.49079754601,initial
4,5,1,681,0.159,4283.01886792453,initial
4,5,1,804,0.159,5056.60377358491,initial
4,5,2,702,0.141,4978.72340425532,initial
4,5,2,647,0.157,4121.01910828025,initial
4,5,2,631,0.155,4070.96774193548,initial
4,5,2,637,0.157,4057.32484076433,initial
4,5,2,584,0.157,3719.74522292994,initial
4,5,3,392,0.169,2319.52662721893,initial
4,5,3,406,0.169,2402.36686390533,initial
4,5,3,415,0.168,2470.23809523809,initial
4,5,3,409,0.161,2540.37267080745,initial
4,5,3,457,0.154,2967.53246753247,initial
4,5,4,1210,0.139,8705.03597122302,initial
4,5,4,1029,0.133,7736.84210526316,initial
4,5,4,986,0.132,7469.69696969697,initial
4,5,4,983,0.136,7227.94117647059,initial
4,5,4,1046,0.132,7924.24242424242,initial
4,5,5,951,0.126,7547.61904761905,initial
4,5,5,982,0.13,7553.84615384615,initial
4,5,5,951,0.136,6992.64705882353,initial
4,5,5,1078,0.143,7538.46153846154,initial
4,5,5,1206,0.132,9136.36363636364,initial
5,0,0,68,0.181,375.690607734807,initial
5,0,0,66,0.178,370.786516853933,initial
5,0,0,70,0.176,397.727272727273,initial
5,0,0,71,0.189,375.661375661376,initial
5,0,0,79,0.184,429.347826086957,initial
5,0,0,591,0.555,1064.86486486486,followup
5,0,0,642,0.544,1180.14705882353,followup
5,0,0,665,0.54,1231.48148148148,followup
5,0,0,702,0.528,1329.54545454545,followup
5,0,0,784,0.524,1496.18320610687,followup
5,0,0,770,0.517,1489.36170212766,followup
5,0,0.02,2912,0.523,5567.8776290631,followup
5,0,0.02,2964,0.53,5592.45283018868,followup
5,0,0.02,3063,0.521,5879.07869481766,followup
5,0,0.02,3112,0.523,5950.28680688336,followup
5,0,0.02,2915,0.531,5489.64218455744,followup
5,0,0.02,2567,0.54,4753.7037037037,followup
5,0,0.05,6542,0.531,12320.1506591337,followup
5,0,0.05,6152,0.536,11477.6119402985,followup
5,0,0.05,6894,0.533,12934.3339587242,followup
5,0,0.05,6018,0.541,11123.8447319778,followup
5,0,0.05,5247,0.564,9303.1914893617,followup
5,0,0.05,5768,0.556,10374.1007194245,followup
5,0,0.1,884,0.188,4702.12765957447,initial
5,0,0.1,990,0.192,5156.25,initial
5,0,0.1,965,0.187,5160.42780748663,initial
5,0,0.1,935,0.193,4844.55958549223,initial
5,0,0.1,756,0.187,4042.7807486631,initial
5,0,0.1,5887,0.562,10475.0889679715,followup
5,0,0.1,8012,0.536,14947.7611940299,followup
5,0,0.1,7636,0.549,13908.9253187614,followup
5,0,0.1,8058,0.537,15005.5865921788,followup
5,0,0.1,6747,0.555,12156.7567567568,followup
5,0,0.1,6763,0.552,12251.8115942029,followup
5,0,0.2,14271,0.573,24905.7591623037,followup
5,0,0.2,16166,0.591,27353.6379018613,followup
5,0,0.2,16099,0.572,28145.1048951049,followup
5,0,0.2,17021,0.586,29046.0750853242,followup
5,0,0.2,14869,0.558,26646.9534050179,followup
5,0,0.2,16753,0.609,27509.0311986864,followup
5,0,0.5,792,0.172,4604.6511627907,initial
5,0,0.5,725,0.171,4239.76608187134,initial
5,0,0.5,729,0.171,4263.15789473684,initial
5,0,0.5,678,0.171,3964.91228070175,initial
5,0,0.5,759,0.186,4080.64516129032,initial
5,0,0.5,20520,0.507,40473.3727810651,followup
5,0,0.5,20717,0.532,38941.7293233083,followup
5,0,0.5,20612,0.504,40896.8253968254,followup
5,0,0.5,20520,0.519,39537.5722543353,followup
5,0,0.5,20418,0.521,39190.019193858,followup
5,0,0.5,18534,0.487,38057.4948665298,followup
5,0,1,1057,0.186,5682.79569892473,initial
5,0,1,1035,0.19,5447.36842105263,initial
5,0,1,1069,0.194,5510.30927835052,initial
5,0,1,1053,0.194,5427.83505154639,initial
5,0,1,1111,0.208,5341.34615384615,initial
5,0,2,894,0.175,5108.57142857143,initial
5,0,2,849,0.173,4907.51445086705,initial
5,0,2,893,0.172,5191.86046511628,initial
5,0,2,855,0.173,4942.19653179191,initial
5,0,2,874,0.173,5052.02312138728,initial
5,0,3,1151,0.186,6188.17204301075,initial
5,0,3,1170,0.186,6290.32258064516,initial
5,0,3,1294,0.192,6739.58333333333,initial
5,0,3,1270,0.193,6580.31088082902,initial
5,0,3,1246,0.187,6663.10160427807,initial
5,0,4,1037,0.192,5401.04166666667,initial
5,0,4,974,0.188,5180.85106382979,initial
5,0,4,928,0.194,4783.50515463918,initial
5,0,4,888,0.196,4530.61224489796,initial
5,0,4,979,0.191,5125.65445026178,initial
5,0,5,1050,0.169,6213.01775147929,initial
5,0,5,1127,0.166,6789.15662650602,initial
5,0,5,1125,0.174,6465.51724137931,initial
5,0,5,1181,0.183,6453.55191256831,initial
5,0,5,1283,0.187,6860.96256684492,initial
5,0.02,0,702,0.533,1317.07317073171,followup
5,0.02,0,745,0.547,1361.97440585009,followup
5,0.02,0,796,0.537,1482.30912476723,followup
5,0.02,0,815,0.54,1509.25925925926,followup
5,0.02,0,848,0.541,1567.46765249538,followup
5,0.02,0,815,0.534,1526.21722846442,followup
5,0.02,0.02,3075,0.522,5890.80459770115,followup
5,0.02,0.02,3576,0.535,6684.11214953271,followup
5,0.02,0.02,3631,0.521,6969.28982725528,followup
5,0.02,0.02,3505,0.519,6753.3718689788,followup
5,0.02,0.02,3588,0.519,6913.29479768786,followup
5,0.02,0.02,3140,0.533,5891.18198874296,followup
5,0.02,0.05,5819,0.555,10484.6846846847,followup
5,0.02,0.05,10088,0.54,18681.4814814815,followup
5,0.02,0.05,10404,0.535,19446.7289719626,followup
5,0.02,0.05,8886,0.543,16364.6408839779,followup
5,0.02,0.05,8504,0.537,15836.1266294227,followup
5,0.02,0.05,7638,0.543,14066.2983425414,followup
5,0.02,0.1,8568,0.526,16288.9733840304,followup
5,0.02,0.1,8708,0.54,16125.9259259259,followup
5,0.02,0.1,9228,0.542,17025.8302583026,followup
5,0.02,0.1,8958,0.548,16346.7153284672,followup
5,0.02,0.1,8331,0.552,15092.3913043478,followup
5,0.02,0.1,8197,0.547,14985.3747714808,followup
5,0.02,0.2,14449,0.552,26175.7246376812,followup
5,0.02,0.2,16670,0.546,30531.1355311355,followup
5,0.02,0.2,16654,0.544,30613.9705882353,followup
5,0.02,0.2,15943,0.542,29415.1291512915,followup
5,0.02,0.2,17056,0.553,30842.6763110307,followup
5,0.02,0.2,17089,0.576,29668.4027777778,followup
5,0.02,0.5,21557,0.525,41060.9523809524,followup
5,0.02,0.5,20726,0.516,40166.6666666667,followup
5,0.02,0.5,21042,0.518,40621.6216216216,followup
5,0.02,0.5,20523,0.513,40005.8479532164,followup
5,0.02,0.5,19499,0.498,39154.6184738956,followup
5,0.02,0.5,17212,0.5,34424,followup
5,0.05,0,697,0.534,1305.24344569288,followup
5,0.05,0,730,0.556,1312.94964028777,followup
5,0.05,0,744,0.542,1372.69372693727,followup
5,0.05,0,829,0.534,1552.43445692884,followup
5,0.05,0,816,0.541,1508.3179297597,followup
5,0.05,0,844,0.536,1574.62686567164,followup
5,0.05,0.02,3190,0.527,6053.13092979127,followup
5,0.05,0.02,3925,0.535,7336.44859813084,followup
5,0.05,0.02,4003,0.53,7552.83018867925,followup
5,0.05,0.02,3784,0.529,7153.1190926276,followup
5,0.05,0.02,3963,0.522,7591.95402298851,followup
5,0.05,0.02,3815,0.522,7308.42911877395,followup
5,0.05,0.05,7239,0.531,13632.7683615819,followup
5,0.05,0.05,8467,0.538,15737.9182156134,followup
5,0.05,0.05,8673,0.516,16808.1395348837,followup
5,0.05,0.05,7706,0.541,14243.9926062847,followup
5,0.05,0.05,6957,0.542,12835.7933579336,followup
5,0.05,0.05,7125,0.546,13049.4505494505,followup
5,0.05,0.1,8802,0.537,16391.061452514,followup
5,0.05,0.1,10729,0.535,20054.2056074766,followup
5,0.05,0.1,11087,0.528,20998.1060606061,followup
5,0.05,0.1,9910,0.538,18420.0743494424,followup
5,0.05,0.1,9422,0.542,17383.7638376384,followup
5,0.05,0.1,9319,0.55,16943.6363636364,followup
5,0.05,0.2,14665,0.565,25955.7522123894,followup
5,0.05,0.2,20995,0.569,36898.0667838313,followup
5,0.05,0.2,22465,0.587,38270.8688245315,followup
5,0.05,0.2,23718,0.579,40963.7305699482,followup
5,0.05,0.2,23074,0.596,38714.7651006711,followup
5,0.05,0.2,24508,0.603,40643.4494195688,followup
5,0.05,0.5,20347,0.505,40291.0891089109,followup
5,0.05,0.5,22966,0.504,45567.4603174603,followup
5,0.05,0.5,25374,0.53,47875.4716981132,followup
5,0.05,0.5,24221,0.543,44605.8931860037,followup
5,0.05,0.5,24086,0.526,45790.8745247148,followup
5,0.05,0.5,19449,0.503,38666.0039761431,followup
5,0.1,0,84,0.174,482.758620689655,initial
5,0.1,0,67,0.175,382.857142857143,initial
5,0.1,0,61,0.178,342.696629213483,initial
5,0.1,0,70,0.182,384.615384615385,initial
5,0.1,0,79,0.176,448.863636363636,initial
5,0.1,0,669,0.535,1250.46728971963,followup
5,0.1,0,784,0.531,1476.45951035782,followup
5,0.1,0,806,0.538,1498.14126394052,followup
5,0.1,0,850,0.534,1591.76029962547,followup
5,0.1,0,886,0.529,1674.85822306238,followup
5,0.1,0,904,0.54,1674.07407407407,followup
5,0.1,0.02,2919,0.558,5231.18279569892,followup
5,0.1,0.02,3681,0.536,6867.53731343284,followup
5,0.1,0.02,3562,0.536,6645.5223880597,followup
5,0.1,0.02,3482,0.527,6607.21062618596,followup
5,0.1,0.02,3808,0.516,7379.84496124031,followup
5,0.1,0.02,3349,0.516,6490.31007751938,followup
5,0.1,0.05,7203,0.539,13363.6363636364,followup
5,0.1,0.05,9342,0.52,17965.3846153846,followup
5,0.1,0.05,9439,0.527,17910.8159392789,followup
5,0.1,0.05,8963,0.518,17303.0888030888,followup
5,0.1,0.05,9357,0.515,18168.932038835,followup
5,0.1,0.05,8872,0.533,16645.4033771107,followup
5,0.1,0.1,561,0.174,3224.13793103448,initial
5,0.1,0.1,568,0.171,3321.63742690058,initial
5,0.1,0.1,626,0.174,3597.70114942529,initial
5,0.1,0.1,629,0.177,3553.67231638418,initial
5,0.1,0.1,601,0.181,3320.44198895028,initial
5,0.1,0.1,9262,0.535,17312.1495327103,followup
5,0.1,0.1,12678,0.535,23697.1962616822,followup
5,0.1,0.1,13244,0.521,25420.3454894434,followup
5,0.1,0.1,13777,0.525,26241.9047619048,followup
5,0.1,0.1,11740,0.531,22109.2278719397,followup
5,0.1,0.1,11545,0.531,21741.9962335217,followup
5,0.1,0.2,16541,0.581,28469.8795180723,followup
5,0.1,0.2,26494,0.581,45600.6884681584,followup
5,0.1,0.2,26919,0.613,43913.5399673736,followup
5,0.1,0.2,29130,0.606,48069.3069306931,followup
5,0.1,0.2,25379,0.583,43531.7324185249,followup
5,0.1,0.2,30371,0.616,49303.5714285714,followup
5,0.1,0.5,1031,0.179,5759.77653631285,initial
5,0.1,0.5,836,0.171,4888.88888888889,initial
5,0.1,0.5,822,0.174,4724.13793103448,initial
5,0.1,0.5,868,0.172,5046.51162790698,initial
5,0.1,0.5,829,0.175,4737.14285714286,initial
5,0.1,0.5,24321,0.55,44220,followup
5,0.1,0.5,35245,0.546,64551.282051282,followup
5,0.1,0.5,38593,0.567,68065.2557319224,followup
5,0.1,0.5,35739,0.574,62263.0662020906,followup
5,0.1,0.5,38753,0.579,66930.9153713299,followup
5,0.1,0.5,27198,0.509,53434.184675835,followup
5,0.1,1,996,0.17,5858.82352941176,initial
5,0.1,1,999,0.169,5911.2426035503,initial
5,0.1,1,1074,0.174,6172.41379310345,initial
5,0.1,1,1041,0.173,6017.34104046243,initial
5,0.1,1,1126,0.189,5957.67195767196,initial
5,0.1,2,1514,0.183,8273.22404371585,initial
5,0.1,2,1227,0.176,6971.59090909091,initial
5,0.1,2,1118,0.163,6858.89570552147,initial
5,0.1,2,1021,0.164,6225.60975609756,initial
5,0.1,2,1066,0.165,6460.60606060606,initial
5,0.1,3,1094,0.163,6711.65644171779,initial
5,0.1,3,1136,0.165,6884.84848484848,initial
5,0.1,3,1188,0.171,6947.36842105263,initial
5,0.1,3,1266,0.179,7072.62569832402,initial
5,0.1,3,1464,0.2,7320,initial
5,0.1,4,1653,0.155,10664.5161290323,initial
5,0.1,4,1461,0.166,8801.20481927711,initial
5,0.1,4,1345,0.168,8005.95238095238,initial
5,0.1,4,1430,0.168,8511.90476190476,initial
5,0.1,4,1387,0.163,8509.20245398773,initial
5,0.1,5,1499,0.159,9427.67295597484,initial
5,0.1,5,1405,0.168,8363.09523809524,initial
5,0.1,5,1455,0.172,8459.3023255814,initial
5,0.1,5,1451,0.179,8106.14525139665,initial
5,0.1,5,1587,0.188,8441.48936170213,initial
5,0.2,0,745,0.54,1379.62962962963,followup
5,0.2,0,623,0.531,1173.25800376648,followup
5,0.2,0,797,0.523,1523.90057361377,followup
5,0.2,0,790,0.52,1519.23076923077,followup
5,0.2,0,904,0.513,1762.18323586745,followup
5,0.2,0,848,0.52,1630.76923076923,followup
5,0.2,0.02,2891,0.536,5393.65671641791,followup
5,0.2,0.02,3063,0.524,5845.41984732824,followup
5,0.2,0.02,3339,0.514,6496.10894941634,followup
5,0.2,0.02,3561,0.508,7009.84251968504,followup
5,0.2,0.02,3315,0.508,6525.5905511811,followup
5,0.2,0.02,3190,0.509,6267.1905697446,followup
5,0.2,0.05,8910,0.527,16907.0208728653,followup
5,0.2,0.05,11663,0.511,22823.8747553816,followup
5,0.2,0.05,10948,0.512,21382.8125,followup
5,0.2,0.05,8751,0.522,16764.367816092,followup
5,0.2,0.05,9496,0.511,18583.1702544031,followup
5,0.2,0.05,7767,0.538,14436.8029739777,followup
5,0.2,0.1,9565,0.538,17778.8104089219,followup
5,0.2,0.1,15917,0.528,30145.8333333333,followup
5,0.2,0.1,13030,0.537,24264.4320297952,followup
5,0.2,0.1,14508,0.512,28335.9375,followup
5,0.2,0.1,11520,0.525,21942.8571428571,followup
5,0.2,0.1,11421,0.516,22133.7209302326,followup
5,0.2,0.2,14939,0.578,25846.0207612457,followup
5,0.2,0.2,32798,0.538,60962.8252788104,followup
5,0.2,0.2,32036,0.544,58889.7058823529,followup
5,0.2,0.2,31565,0.53,59556.6037735849,followup
5,0.2,0.2,30197,0.527,57299.8102466793,followup
5,0.2,0.2,37250,0.587,63458.262350937,followup
5,0.2,0.5,25558,0.564,45315.6028368794,followup
5,0.2,0.5,27784,0.481,57762.9937629938,followup
5,0.2,0.5,25628,0.466,54995.7081545064,followup
5,0.2,0.5,28298,0.463,61118.7904967603,followup
5,0.2,0.5,28251,0.465,60754.8387096774,followup
5,0.2,0.5,29516,0.477,61878.4067085954,followup
5,0.5,0,105,0.17,617.647058823529,initial
5,0.5,0,124,0.176,704.545454545455,initial
5,0.5,0,111,0.185,600,initial
5,0.5,0,114,0.188,606.382978723404,initial
5,0.5,0,137,0.182,752.747252747253,initial
5,0.5,0,629,0.542,1160.51660516605,followup
5,0.5,0,611,0.459,1331.15468409586,followup
5,0.5,0,760,0.471,1613.5881104034,followup
5,0.5,0,794,0.475,1671.57894736842,followup
5,0.5,0,957,0.501,1910.17964071856,followup
5,0.5,0,1009,0.494,2042.51012145749,followup
